"lsoa11cd","CAUTH18NM","lsoa11nm","median_95Q1","median_95Q2","median_95Q3","median_95Q4","median_96Q1","median_96Q2","median_96Q3","median_96Q4","median_97Q1","median_97Q2","median_97Q3","median_97Q4","median_98Q1","median_98Q2","median_98Q3","median_98Q4","median_99Q1","median_99Q2","median_99Q3","median_99Q4","median_00Q1","median_00Q2","median_00Q3","median_00Q4","median_01Q1","median_01Q2","median_01Q3","median_01Q4","median_02Q1","median_02Q2","median_02Q3","median_02Q4","median_03Q1","median_03Q2","median_03Q3","median_03Q4","median_04Q1","median_04Q2","median_04Q3","median_04Q4","median_05Q1","median_05Q2","median_05Q3","median_05Q4","median_06Q1","median_06Q2","median_06Q3","median_06Q4","median_07Q1","median_07Q2","median_07Q3","median_07Q4","median_08Q1","median_08Q2","median_08Q3","median_08Q4","median_09Q1","median_09Q2","median_09Q3","median_09Q4","median_10Q1","median_10Q2","median_10Q3","median_10Q4","median_11Q1","median_11Q2","median_11Q3","median_11Q4","median_12Q1","median_12Q2","median_12Q3","median_12Q4","median_13Q1","median_13Q2","median_13Q3","median_13Q4","median_14Q1","median_14Q2","median_14Q3","median_14Q4","median_15Q1","median_15Q2","median_15Q3","median_15Q4","median_16Q1","median_16Q2","median_16Q3","median_16Q4","median_17Q1","median_17Q2","median_17Q3","median_17Q4","median_18Q1","median_18Q2","median_18Q3","median_18Q4"
"E01011663","West Yorkshire","Leeds 050A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130000,89696,81856.5,119995,130278,132000,141995,116997.5,NA,NA,NA,99995,NA,124995,117995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110972.5,129995,118495,103995,129995,158995,89995,NA,NA,NA,169995,162495,239995
"E01011664","West Yorkshire","Leeds 050B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129995,139950,159995
"E01011665","West Yorkshire","Leeds 050C",NA,NA,NA,NA,31500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011666","West Yorkshire","Leeds 061D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011667","West Yorkshire","Leeds 050D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011668","West Yorkshire","Leeds 110E",NA,NA,NA,NA,56500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77000,77000,77000,NA,NA,NA,NA,NA,NA,NA,NA,73000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011669","West Yorkshire","Leeds 110F",NA,NA,NA,NA,NA,NA,NA,59995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50700,NA,NA,NA,NA,NA,NA,NA,NA,45000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011670","West Yorkshire","Leeds 055A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128550,NA,159950,159950,163750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84343,75000,NA,NA,NA,61746,NA,NA,NA
"E01011671","West Yorkshire","Leeds 055B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011673","West Yorkshire","Leeds 064B",NA,NA,15000,16500,12750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,NA,NA,65909,NA,NA,NA,NA,NA,NA,NA,NA,NA,76000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011677","West Yorkshire","Leeds 064D",NA,NA,13000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011678","West Yorkshire","Leeds 063B",NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,175000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167000,149999,NA,NA,225000,NA,220000,2e+05,NA,175000,NA,162500,NA,NA,150000,129750,NA,NA,238000,238000,NA,NA,NA,NA,NA,NA,NA,127000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56000,NA,NA,NA,NA,NA,NA,NA,NA,205000,NA,170000,NA,NA,NA,NA
"E01011681","West Yorkshire","Leeds 063D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75000,NA,NA,NA,NA,237999,189999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011684","West Yorkshire","Leeds 019C",NA,NA,NA,95000,NA,NA,NA,NA,NA,NA,NA,NA,NA,75000,NA,NA,85750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011685","West Yorkshire","Leeds 109A",NA,NA,NA,NA,NA,90000,NA,80000,NA,NA,80000,NA,NA,NA,NA,NA,NA,NA,NA,84000,NA,NA,NA,NA,NA,442500,445000,451424,NA,249000,259000,254500,238500,270000,208500,208500,NA,222250,NA,212500,NA,NA,NA,NA,NA,NA,NA,499000,325000,312500,3e+05,189000,NA,173000,217613.5,237500,161447.5,148737.5,138700,132525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175000,175500,NA,175000,173000,175000
"E01011686","West Yorkshire","Leeds 033E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011687","West Yorkshire","Leeds 109B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245000,NA,120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011688","West Yorkshire","Leeds 031B",NA,NA,NA,NA,NA,NA,NA,NA,82450,64972.5,68995,77995,78995,81475,77950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011689","West Yorkshire","Leeds 031C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011690","West Yorkshire","Leeds 109C",NA,65450,61950,64950,82200,55450,58950,NA,53475,66450,65000,NA,NA,NA,NA,NA,NA,NA,NA,NA,83500,NA,94500,NA,109200,105450,102200,358000,358000,95425,96450,100450,97700,237500,152500,NA,142000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310000,NA,365000,156750,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,175000,162000,156000,NA,NA,NA
"E01011691","West Yorkshire","Leeds 031D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179995,179995,192497.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011692","West Yorkshire","Leeds 109D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40950,NA,NA,51950,54500,60000,68000,98000,99950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210000,NA,NA,NA,NA,NA,225000,NA,NA,NA,297500,268000,NA,NA,180000,176000,NA,160000,NA,NA,NA,NA,NA,NA,195000,325000,367500,NA
"E01011693","West Yorkshire","Leeds 109E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82000,108000,109000,111000,NA,NA,40250,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38500,NA,NA,NA,NA,NA,NA,179995,249995,170000,NA,NA,NA,NA,NA,NA,NA,142000,NA,NA,NA,NA,NA,NA,NA,249950,NA,NA,130000,NA,NA,NA,NA,124000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130000,NA,NA,122500,NA,132750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011694","West Yorkshire","Leeds 109F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140000,NA,NA,3e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011695","West Yorkshire","Leeds 019D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011696","West Yorkshire","Leeds 006B",NA,NA,NA,NA,50000,NA,NA,NA,NA,NA,132000,NA,NA,195000,91000,NA,NA,NA,NA,NA,NA,NA,NA,330000,NA,217750,207500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550000,5e+05,NA,NA,460000,670000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735000,735000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011697","West Yorkshire","Leeds 002A",57000,NA,NA,NA,NA,NA,106000,64500,57995,58247.5,81995,59995,59995,88995,74995,NA,NA,110000,132500,NA,NA,NA,NA,NA,NA,NA,NA,127000,NA,NA,NA,170000,171225,167725,171950,171950,NA,NA,NA,NA,NA,76036,274950,269950,299950,287450,340475,384975,NA,295000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225000,249950,NA,246000,249950,189951,NA,NA,487495,408496,70000,193672.5,324995,332495,339995,469995,479995,NA,575000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011698","West Yorkshire","Leeds 001A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011699","West Yorkshire","Leeds 001B",110000,NA,NA,NA,48750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011700","West Yorkshire","Leeds 002B",NA,NA,57495,52500,55995,130725,185000,94500,150000,NA,172500,154000,136475,145950,NA,NA,169500,NA,NA,NA,NA,NA,NA,NA,NA,NA,132000,NA,NA,NA,NA,NA,NA,170000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211225,198475,250000,250000,275000,250000,218975,NA,257500,250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315000,315000,340950,250950,288000,248475,263000,242450,309399,220950,246950
"E01011701","West Yorkshire","Leeds 001C",NA,NA,104500,NA,NA,NA,NA,NA,NA,NA,155850,155000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369950,NA,NA,NA,NA,NA,NA,NA,304995,319995,140000,338995,474995,NA
"E01011702","West Yorkshire","Leeds 001D",NA,NA,167995,89995,122495,164995,167995,84995,NA,NA,NA,NA,NA,NA,NA,NA,350000,402500,354000,387500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825000,1775000,550000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569995,509995,474995,477495,479995,407495
"E01011703","West Yorkshire","Leeds 001E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011704","West Yorkshire","Leeds 002C",180500,57497.5,54000,54472.5,NA,91000,NA,160000,150500,NA,NA,NA,NA,NA,80000,76000,81000,70250,NA,82000,NA,79500,74950,NA,NA,NA,NA,NA,NA,NA,NA,NA,157499,79950,176245,NA,187325,183700,212800,232500,347500,315000,240000,295000,372500,340000,460000,249000,327500,365000,377497.5,449995,399187,372500,224995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320495,327495,312900,387495,309145
"E01011705","West Yorkshire","Leeds 002D",NA,62000,54950,56000,NA,NA,NA,NA,NA,NA,35200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31525,NA,NA,NA,NA,NA,NA,NA,NA,NA,46200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249950,248950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011706","West Yorkshire","Leeds 006C",123500,91000,124000,128000,120000,132000,85000,NA,NA,NA,232500,NA,NA,NA,72500,394950,76000,420000,425000,475000,445000,NA,94995,NA,NA,NA,6e+05,425000,575000,375000,NA,4e+05,NA,220000,NA,2e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355000,NA,250000,250000,NA,408550,NA,NA,NA,NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,265000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011707","West Yorkshire","Leeds 005A",NA,53000,NA,NA,72000,NA,NA,55500,73950,39975,56450,84500,75750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011708","West Yorkshire","Leeds 006D",NA,262500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174995,NA,180000,172497.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011709","West Yorkshire","Leeds 005B",169995,124950,118500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318750,485000,NA,NA,NA,NA,132060,200500,NA,NA,349950,339950,369950,NA,470000,627500,NA,580250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965000,NA,NA,835000,NA,NA,715000,NA,320000,NA,320911,70000,284995,419995,375245,299995,NA,NA,NA,NA,329995,NA,NA,NA,NA,NA,NA,NA,115975,419995,424995,424995,427495
"E01011710","West Yorkshire","Leeds 005C",53372.5,79250,98500,82225,59995,67500,59995,59995,NA,56000,57500,NA,NA,NA,94000,NA,NA,NA,NA,NA,NA,NA,NA,112000,NA,NA,NA,NA,NA,NA,214950,230000,NA,NA,NA,NA,NA,NA,NA,NA,464995,NA,479995,339997.5,642495,392995,499995,249995,262497.5,247500,2e+05,4e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728495,722945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011711","West Yorkshire","Leeds 005D",NA,110000,NA,215000,NA,NA,NA,NA,NA,NA,75000,NA,NA,75500,112500,121000,335000,126500,NA,113500,231200,NA,160000,NA,NA,160000,NA,83000,NA,NA,NA,NA,NA,NA,NA,NA,NA,278500,NA,195000,NA,205000,NA,181500,195000,215500,195000,364975,180000,NA,125000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E01011712","West Yorkshire","Leeds 005E",88950,90225,89725,45000,NA,92500,153000,167250,NA,153000,165000,130000,134500,NA,NA,NA,NA,199000,205000,205000,NA,NA,NA,NA,NA,NA,NA,415000,328750,372500,404975,420000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277000,NA,429500,445000,477500,380000,485000,630000,495000,599950,655000,NA,NA,NA,NA
